image,label
89_255.jpg,REAL
37_6.jpg,REAL
130_31.jpg,FAKE
46_252.jpg,REAL
39_264.jpg,REAL
78_606.jpg,REAL
41_228.jpg,REAL
99_36.jpg,REAL
39_726.jpg,REAL
148_12.jpg,FAKE
149_138.jpg,FAKE
125_106.jpg,FAKE
84_114.jpg,REAL
131_280.jpg,FAKE
102_320.jpg,REAL
65_8.jpg,REAL
71_148.jpg,REAL
62_492.jpg,REAL
92_828.jpg,REAL
147_372.jpg,FAKE
118_102.jpg,FAKE
122_36.jpg,FAKE
78_681.jpg,REAL
95_184.jpg,REAL
60_306.jpg,REAL
70_612.jpg,REAL
94_564.jpg,REAL
161_104.jpg,FAKE
144_126.jpg,FAKE
39_72.jpg,REAL
78_798.jpg,REAL
133_375.jpg,FAKE
54_222.jpg,REAL
121_180.jpg,FAKE
72_244.jpg,REAL
143_6.jpg,FAKE
145_1020.jpg,FAKE
72_236.jpg,REAL
90_405.jpg,REAL
72_346.jpg,REAL
115_90.jpg,FAKE
59_204.jpg,REAL
81_96.jpg,REAL
85_102.jpg,REAL
79_375.jpg,REAL
148_146.jpg,FAKE
140_535.jpg,FAKE
149_351.jpg,FAKE
102_186.jpg,REAL
160_474.jpg,FAKE
100_280.jpg,REAL
93_560.jpg,REAL
38_354.jpg,REAL
159_183.jpg,FAKE
61_564.jpg,REAL
88_42.jpg,REAL
84_510.jpg,REAL
74_952.jpg,REAL
95_80.jpg,REAL
47_348.jpg,REAL
100_740.jpg,REAL
157_45.jpg,FAKE
76_279.jpg,REAL
55_192.jpg,REAL
172_235.jpg,FAKE
122_9.jpg,FAKE
65_142.jpg,REAL
79_144.jpg,REAL
90_845.jpg,REAL
91_560.jpg,REAL
79_501.jpg,REAL
151_539.jpg,FAKE
115_276.jpg,FAKE
55_60.jpg,REAL
74_372.jpg,REAL
98_93.jpg,REAL
150_1625.jpg,FAKE
101_192.jpg,REAL
99_16.jpg,REAL
169_240.jpg,FAKE
71_236.jpg,REAL
102_288.jpg,REAL
166_0.jpg,FAKE
98_29.jpg,REAL
76_90.jpg,REAL
172_610.jpg,FAKE
125_44.jpg,FAKE
38_426.jpg,REAL
79_60.jpg,REAL
164_14.jpg,FAKE
68_604.jpg,REAL
164_72.jpg,FAKE
38_444.jpg,REAL
85_214.jpg,REAL
73_684.jpg,REAL
85_254.jpg,REAL
166_109.jpg,FAKE
53_180.jpg,REAL
140_430.jpg,FAKE
38_48.jpg,REAL
144_108.jpg,FAKE
49_1482.jpg,REAL
144_58.jpg,FAKE
118_171.jpg,FAKE
116_1016.jpg,FAKE
83_63.jpg,REAL
117_474.jpg,FAKE
126_60.jpg,FAKE
147_324.jpg,FAKE
131_244.jpg,FAKE
78_462.jpg,REAL
90_995.jpg,REAL
149_36.jpg,FAKE
48_468.jpg,REAL
119_685.jpg,FAKE
85_174.jpg,REAL
128_0.jpg,FAKE
76_522.jpg,REAL
74_764.jpg,REAL
143_88.jpg,FAKE
151_189.jpg,FAKE
79_465.jpg,REAL
86_384.jpg,REAL
163_138.jpg,FAKE
42_240.jpg,REAL
84_12.jpg,REAL
123_38.jpg,FAKE
64_58.jpg,REAL
86_200.jpg,REAL
130_77.jpg,FAKE
97_96.jpg,REAL
38_402.jpg,REAL
84_6.jpg,REAL
79_156.jpg,REAL
155_195.jpg,FAKE
162_58.jpg,FAKE
101_110.jpg,REAL
98_115.jpg,REAL
37_114.jpg,REAL
95_180.jpg,REAL
99_394.jpg,REAL
74_472.jpg,REAL
83_480.jpg,REAL
93_145.jpg,REAL
68_180.jpg,REAL
93_600.jpg,REAL
90_460.jpg,REAL
37_282.jpg,REAL
86_156.jpg,REAL
87_812.jpg,REAL
149_339.jpg,FAKE
41_270.jpg,REAL
63_270.jpg,REAL
62_318.jpg,REAL
63_186.jpg,REAL
79_603.jpg,REAL
60_750.jpg,REAL
93_85.jpg,REAL
74_804.jpg,REAL
92_714.jpg,REAL
89_1175.jpg,REAL
79_93.jpg,REAL
47_432.jpg,REAL
164_92.jpg,FAKE
81_280.jpg,REAL
78_753.jpg,REAL
95_684.jpg,REAL
84_276.jpg,REAL
165_36.jpg,FAKE
140_440.jpg,FAKE
170_377.jpg,FAKE
82_636.jpg,REAL
86_136.jpg,REAL
102_296.jpg,REAL
37_222.jpg,REAL
147_48.jpg,FAKE
128_833.jpg,FAKE
43_72.jpg,REAL
124_70.jpg,FAKE
172_430.jpg,FAKE
71_342.jpg,REAL
152_88.jpg,FAKE
37_198.jpg,REAL
91_816.jpg,REAL
117_330.jpg,FAKE
145_700.jpg,FAKE
121_240.jpg,FAKE
47_186.jpg,REAL
72_316.jpg,REAL
145_1370.jpg,FAKE
54_246.jpg,REAL
132_312.jpg,FAKE
141_290.jpg,FAKE
73_516.jpg,REAL
76_156.jpg,REAL
168_110.jpg,FAKE
125_77.jpg,FAKE
78_258.jpg,REAL
150_1716.jpg,FAKE
159_204.jpg,FAKE
74_268.jpg,REAL
78_27.jpg,REAL
91_64.jpg,REAL
86_206.jpg,REAL
50_108.jpg,REAL
162_140.jpg,FAKE
116_832.jpg,FAKE
135_470.jpg,FAKE
148_16.jpg,FAKE
166_18.jpg,FAKE
150_1378.jpg,FAKE
175_206.jpg,FAKE
154_66.jpg,FAKE
58_162.jpg,REAL
155_110.jpg,FAKE
167_440.jpg,FAKE
95_500.jpg,REAL
67_546.jpg,REAL
65_100.jpg,REAL
149_216.jpg,FAKE
88_256.jpg,REAL
43_264.jpg,REAL
55_120.jpg,REAL
161_156.jpg,FAKE
126_505.jpg,FAKE
96_246.jpg,REAL
67_330.jpg,REAL
88_226.jpg,REAL
135_140.jpg,FAKE
152_504.jpg,FAKE
100_824.jpg,REAL
175_34.jpg,FAKE
85_100.jpg,REAL
102_98.jpg,REAL
124_244.jpg,FAKE
163_106.jpg,FAKE
91_460.jpg,REAL
67_447.jpg,REAL
129_114.jpg,FAKE
114_576.jpg,FAKE
88_132.jpg,REAL
142_20.jpg,FAKE
128_1972.jpg,FAKE
85_32.jpg,REAL
155_545.jpg,FAKE
91_244.jpg,REAL
75_687.jpg,REAL
131_452.jpg,FAKE
158_120.jpg,FAKE
38_186.jpg,REAL
81_246.jpg,REAL
129_104.jpg,FAKE
48_18.jpg,REAL
144_100.jpg,FAKE
77_375.jpg,REAL
82_42.jpg,REAL
116_600.jpg,FAKE
87_628.jpg,REAL
79_264.jpg,REAL
141_285.jpg,FAKE
155_290.jpg,FAKE
64_414.jpg,REAL
72_118.jpg,REAL
65_86.jpg,REAL
155_210.jpg,FAKE
94_21.jpg,REAL
69_112.jpg,REAL
152_412.jpg,FAKE
142_232.jpg,FAKE
124_208.jpg,FAKE
43_156.jpg,REAL
124_154.jpg,FAKE
129_13.jpg,FAKE
163_186.jpg,FAKE
159_120.jpg,FAKE
89_1145.jpg,REAL
85_260.jpg,REAL
84_438.jpg,REAL
166_8.jpg,FAKE
82_315.jpg,REAL
81_42.jpg,REAL
90_970.jpg,REAL
45_318.jpg,REAL
61_48.jpg,REAL
101_6.jpg,REAL
98_2.jpg,REAL
177_36.jpg,FAKE
131_400.jpg,FAKE
148_24.jpg,FAKE
97_151.jpg,REAL
53_54.jpg,REAL
69_100.jpg,REAL
118_57.jpg,FAKE
45_48.jpg,REAL
123_142.jpg,FAKE
74_108.jpg,REAL
118_309.jpg,FAKE
65_44.jpg,REAL
72_32.jpg,REAL
74_160.jpg,REAL
92_1140.jpg,REAL
99_396.jpg,REAL
117_426.jpg,FAKE
86_232.jpg,REAL
69_168.jpg,REAL
38_288.jpg,REAL
86_38.jpg,REAL
149_60.jpg,FAKE
120_620.jpg,FAKE
100_560.jpg,REAL
132_237.jpg,FAKE
46_312.jpg,REAL
66_252.jpg,REAL
145_480.jpg,FAKE
134_215.jpg,FAKE
101_294.jpg,REAL
168_1190.jpg,FAKE
148_166.jpg,FAKE
89_1065.jpg,REAL
165_249.jpg,FAKE
102_212.jpg,REAL
85_156.jpg,REAL
76_462.jpg,REAL
163_20.jpg,FAKE
148_6.jpg,FAKE
65_152.jpg,REAL
81_290.jpg,REAL
89_430.jpg,REAL
54_288.jpg,REAL
176_54.jpg,FAKE
117_306.jpg,FAKE
122_53.jpg,FAKE
122_3.jpg,FAKE
166_21.jpg,FAKE
48_462.jpg,REAL
170_1729.jpg,FAKE
119_630.jpg,FAKE
132_135.jpg,FAKE
75_162.jpg,REAL
73_64.jpg,REAL
145_1330.jpg,FAKE
77_306.jpg,REAL
42_180.jpg,REAL
128_816.jpg,FAKE
87_896.jpg,REAL
140_610.jpg,FAKE
166_71.jpg,FAKE
179_0.jpg,FAKE
78_399.jpg,REAL
37_192.jpg,REAL
60_102.jpg,REAL
100_192.jpg,REAL
78_714.jpg,REAL
85_194.jpg,REAL
100_172.jpg,REAL
96_184.jpg,REAL
154_80.jpg,FAKE
172_50.jpg,FAKE
155_455.jpg,FAKE
72_196.jpg,REAL
173_80.jpg,FAKE
90_735.jpg,REAL
169_968.jpg,FAKE
102_4.jpg,REAL
147_448.jpg,FAKE
66_714.jpg,REAL
97_259.jpg,REAL
86_122.jpg,REAL
97_163.jpg,REAL
121_248.jpg,FAKE
46_360.jpg,REAL
44_192.jpg,REAL
116_784.jpg,FAKE
52_42.jpg,REAL
68_732.jpg,REAL
76_174.jpg,REAL
84_153.jpg,REAL
63_120.jpg,REAL
67_144.jpg,REAL
71_10.jpg,REAL
120_265.jpg,FAKE
71_134.jpg,REAL
130_78.jpg,FAKE
153_34.jpg,FAKE
71_444.jpg,REAL
87_864.jpg,REAL
56_318.jpg,REAL
133_360.jpg,FAKE
118_315.jpg,FAKE
89_175.jpg,REAL
102_78.jpg,REAL
51_294.jpg,REAL
161_170.jpg,FAKE
76_210.jpg,REAL
147_396.jpg,FAKE
72_54.jpg,REAL
158_147.jpg,FAKE
88_253.jpg,REAL
67_24.jpg,REAL
90_420.jpg,REAL
94_636.jpg,REAL
165_39.jpg,FAKE
96_84.jpg,REAL
102_266.jpg,REAL
98_104.jpg,REAL
90_750.jpg,REAL
58_138.jpg,REAL
68_236.jpg,REAL
81_176.jpg,REAL
129_82.jpg,FAKE
83_627.jpg,REAL
77_99.jpg,REAL
161_160.jpg,FAKE
164_142.jpg,FAKE
97_199.jpg,REAL
126_570.jpg,FAKE
72_20.jpg,REAL
143_41.jpg,FAKE
75_156.jpg,REAL
160_624.jpg,FAKE
102_124.jpg,REAL
114_228.jpg,FAKE
82_183.jpg,REAL
146_48.jpg,FAKE
76_333.jpg,REAL
129_21.jpg,FAKE
77_351.jpg,REAL
48_78.jpg,REAL
71_88.jpg,REAL
84_246.jpg,REAL
78_654.jpg,REAL
48_294.jpg,REAL
128_459.jpg,FAKE
151_231.jpg,FAKE
44_432.jpg,REAL
165_156.jpg,FAKE
61_324.jpg,REAL
179_120.jpg,FAKE
134_470.jpg,FAKE
73_412.jpg,REAL
72_278.jpg,REAL
78_621.jpg,REAL
61_1284.jpg,REAL
150_494.jpg,FAKE
43_90.jpg,REAL
155_285.jpg,FAKE
68_136.jpg,REAL
54_6.jpg,REAL
127_132.jpg,FAKE
128_1768.jpg,FAKE
40_168.jpg,REAL
66_618.jpg,REAL
135_1200.jpg,FAKE
71_326.jpg,REAL
56_12.jpg,REAL
99_134.jpg,REAL
90_955.jpg,REAL
89_155.jpg,REAL
39_144.jpg,REAL
95_364.jpg,REAL
145_610.jpg,FAKE
59_198.jpg,REAL
157_657.jpg,FAKE
145_460.jpg,FAKE
116_288.jpg,FAKE
85_300.jpg,REAL
94_294.jpg,REAL
154_74.jpg,FAKE
65_162.jpg,REAL
90_1020.jpg,REAL
90_835.jpg,REAL
67_324.jpg,REAL
56_90.jpg,REAL
142_412.jpg,FAKE
78_618.jpg,REAL
54_276.jpg,REAL
150_1560.jpg,FAKE
133_168.jpg,FAKE
156_1551.jpg,FAKE
163_32.jpg,FAKE
133_261.jpg,FAKE
165_87.jpg,FAKE
149_234.jpg,FAKE
74_896.jpg,REAL
68_760.jpg,REAL
134_45.jpg,FAKE
76_177.jpg,REAL
74_328.jpg,REAL
144_240.jpg,FAKE
102_182.jpg,REAL
156_1375.jpg,FAKE
127_304.jpg,FAKE
74_136.jpg,REAL
146_678.jpg,FAKE
159_201.jpg,FAKE
60_852.jpg,REAL
64_106.jpg,REAL
151_553.jpg,FAKE
176_228.jpg,FAKE
135_1110.jpg,FAKE
98_173.jpg,REAL
129_36.jpg,FAKE
168_1370.jpg,FAKE
71_448.jpg,REAL
71_104.jpg,REAL
36_6.jpg,REAL
40_210.jpg,REAL
82_186.jpg,REAL
85_292.jpg,REAL
101_16.jpg,REAL
85_78.jpg,REAL
147_312.jpg,FAKE
78_450.jpg,REAL
97_24.jpg,REAL
64_280.jpg,REAL
141_15.jpg,FAKE
39_150.jpg,REAL
45_252.jpg,REAL
128_1530.jpg,FAKE
52_402.jpg,REAL
54_468.jpg,REAL
125_101.jpg,FAKE
120_125.jpg,FAKE
86_80.jpg,REAL
83_615.jpg,REAL
66_564.jpg,REAL
94_426.jpg,REAL
168_1330.jpg,FAKE
76_150.jpg,REAL
159_162.jpg,FAKE
74_36.jpg,REAL
170_1079.jpg,FAKE
169_560.jpg,FAKE
86_264.jpg,REAL
57_150.jpg,REAL
146_258.jpg,FAKE
164_42.jpg,FAKE
141_85.jpg,FAKE
101_340.jpg,REAL
128_986.jpg,FAKE
125_69.jpg,FAKE
155_120.jpg,FAKE
68_276.jpg,REAL
125_99.jpg,FAKE
55_78.jpg,REAL
100_764.jpg,REAL
68_500.jpg,REAL
90_130.jpg,REAL
73_472.jpg,REAL
88_47.jpg,REAL
144_30.jpg,FAKE
74_900.jpg,REAL
84_549.jpg,REAL
132_291.jpg,FAKE
91_412.jpg,REAL
81_228.jpg,REAL
171_1820.jpg,FAKE
155_410.jpg,FAKE
116_560.jpg,FAKE
141_10.jpg,FAKE
155_525.jpg,FAKE
123_106.jpg,FAKE
93_475.jpg,REAL
99_140.jpg,REAL
131_356.jpg,FAKE
43_168.jpg,REAL
117_492.jpg,FAKE
75_240.jpg,REAL
162_8.jpg,FAKE
167_320.jpg,FAKE
164_78.jpg,FAKE
41_186.jpg,REAL
66_567.jpg,REAL
158_393.jpg,FAKE
116_496.jpg,FAKE
97_206.jpg,REAL
134_460.jpg,FAKE
99_374.jpg,REAL
48_210.jpg,REAL
152_304.jpg,FAKE
93_335.jpg,REAL
123_44.jpg,FAKE
132_30.jpg,FAKE
157_594.jpg,FAKE
69_158.jpg,REAL
57_228.jpg,REAL
126_510.jpg,FAKE
172_500.jpg,FAKE
125_89.jpg,FAKE
70_192.jpg,REAL
127_128.jpg,FAKE
96_94.jpg,REAL
157_189.jpg,FAKE
127_308.jpg,FAKE
75_498.jpg,REAL
45_186.jpg,REAL
79_126.jpg,REAL
124_192.jpg,FAKE
101_354.jpg,REAL
90_875.jpg,REAL
61_660.jpg,REAL
97_6.jpg,REAL
149_330.jpg,FAKE
121_424.jpg,FAKE
49_786.jpg,REAL
142_8.jpg,FAKE
100_484.jpg,REAL
157_864.jpg,FAKE
143_20.jpg,FAKE
161_250.jpg,FAKE
96_266.jpg,REAL
72_86.jpg,REAL
116_432.jpg,FAKE
129_40.jpg,FAKE
46_156.jpg,REAL
142_372.jpg,FAKE
99_356.jpg,REAL
74_448.jpg,REAL
149_213.jpg,FAKE
123_150.jpg,FAKE
153_32.jpg,FAKE
92_1164.jpg,REAL
154_57.jpg,FAKE
124_228.jpg,FAKE
63_189.jpg,REAL
99_74.jpg,REAL
64_160.jpg,REAL
150_1508.jpg,FAKE
69_54.jpg,REAL
70_435.jpg,REAL
68_24.jpg,REAL
156_880.jpg,FAKE
86_42.jpg,REAL
54_378.jpg,REAL
99_32.jpg,REAL
37_348.jpg,REAL
46_300.jpg,REAL
124_110.jpg,FAKE
152_356.jpg,FAKE
158_150.jpg,FAKE
146_60.jpg,FAKE
58_30.jpg,REAL
134_0.jpg,FAKE
130_21.jpg,FAKE
89_490.jpg,REAL
92_48.jpg,REAL
133_342.jpg,FAKE
134_105.jpg,FAKE
102_194.jpg,REAL
97_212.jpg,REAL
172_75.jpg,FAKE
71_336.jpg,REAL
56_18.jpg,REAL
140_70.jpg,FAKE
114_66.jpg,FAKE
148_48.jpg,FAKE
134_245.jpg,FAKE
73_436.jpg,REAL
159_72.jpg,FAKE
133_366.jpg,FAKE
78_285.jpg,REAL
73_556.jpg,REAL
63_276.jpg,REAL
62_78.jpg,REAL
121_184.jpg,FAKE
47_378.jpg,REAL
50_132.jpg,REAL
142_176.jpg,FAKE
169_504.jpg,FAKE
86_218.jpg,REAL
126_535.jpg,FAKE
174_272.jpg,FAKE
169_904.jpg,FAKE
39_684.jpg,REAL
74_1028.jpg,REAL
121_352.jpg,FAKE
91_916.jpg,REAL
154_35.jpg,FAKE
143_86.jpg,FAKE
76_105.jpg,REAL
79_324.jpg,REAL
85_202.jpg,REAL
131_476.jpg,FAKE
72_254.jpg,REAL
38_348.jpg,REAL
169_856.jpg,FAKE
86_350.jpg,REAL
66_402.jpg,REAL
89_1075.jpg,REAL
127_444.jpg,FAKE
102_86.jpg,REAL
70_408.jpg,REAL
145_200.jpg,FAKE
145_780.jpg,FAKE
114_780.jpg,FAKE
144_142.jpg,FAKE
44_378.jpg,REAL
37_90.jpg,REAL
89_390.jpg,REAL
75_390.jpg,REAL
76_243.jpg,REAL
118_165.jpg,FAKE
90_730.jpg,REAL
56_342.jpg,REAL
170_715.jpg,FAKE
60_258.jpg,REAL
140_30.jpg,FAKE
131_68.jpg,FAKE
158_300.jpg,FAKE
99_82.jpg,REAL
163_114.jpg,FAKE
98_150.jpg,REAL
131_324.jpg,FAKE
70_57.jpg,REAL
159_66.jpg,FAKE
93_910.jpg,REAL
55_174.jpg,REAL
158_279.jpg,FAKE
172_290.jpg,FAKE
118_87.jpg,FAKE
56_54.jpg,REAL
34_18.jpg,REAL
79_588.jpg,REAL
97_0.jpg,REAL
70_336.jpg,REAL
77_162.jpg,REAL
84_528.jpg,REAL
120_440.jpg,FAKE
72_260.jpg,REAL
97_82.jpg,REAL
163_236.jpg,FAKE
135_570.jpg,FAKE
160_504.jpg,FAKE
144_218.jpg,FAKE
77_507.jpg,REAL
132_198.jpg,FAKE
152_76.jpg,FAKE
98_152.jpg,REAL
84_0.jpg,REAL
85_114.jpg,REAL
130_2.jpg,FAKE
80_258.jpg,REAL
151_931.jpg,FAKE
68_0.jpg,REAL
47_486.jpg,REAL
135_1020.jpg,FAKE
40_90.jpg,REAL
67_60.jpg,REAL
122_10.jpg,FAKE
87_160.jpg,REAL
100_260.jpg,REAL
89_715.jpg,REAL
98_189.jpg,REAL
121_416.jpg,FAKE
92_612.jpg,REAL
95_488.jpg,REAL
143_23.jpg,FAKE
153_24.jpg,FAKE
156_869.jpg,FAKE
143_43.jpg,FAKE
115_792.jpg,FAKE
142_160.jpg,FAKE
87_732.jpg,REAL
42_216.jpg,REAL
99_202.jpg,REAL
116_216.jpg,FAKE
144_38.jpg,FAKE
65_230.jpg,REAL
64_216.jpg,REAL
72_140.jpg,REAL
155_570.jpg,FAKE
154_17.jpg,FAKE
117_342.jpg,FAKE
148_170.jpg,FAKE
60_114.jpg,REAL
100_956.jpg,REAL
100_232.jpg,REAL
62_624.jpg,REAL
42_6.jpg,REAL
73_712.jpg,REAL
73_532.jpg,REAL
44_216.jpg,REAL
79_294.jpg,REAL
69_174.jpg,REAL
154_20.jpg,FAKE
115_366.jpg,FAKE
48_162.jpg,REAL
92_1362.jpg,REAL
166_70.jpg,FAKE
102_218.jpg,REAL
39_654.jpg,REAL
92_1014.jpg,REAL
148_188.jpg,FAKE
72_144.jpg,REAL
133_243.jpg,FAKE
94_330.jpg,REAL
120_250.jpg,FAKE
151_784.jpg,FAKE
144_178.jpg,FAKE
73_536.jpg,REAL
151_1001.jpg,FAKE
173_15.jpg,FAKE
67_468.jpg,REAL
156_1562.jpg,FAKE
144_258.jpg,FAKE
164_140.jpg,FAKE
156_737.jpg,FAKE
81_210.jpg,REAL
173_87.jpg,FAKE
84_345.jpg,REAL
162_42.jpg,FAKE
65_160.jpg,REAL
99_104.jpg,REAL
38_204.jpg,REAL
60_84.jpg,REAL
116_880.jpg,FAKE
46_234.jpg,REAL
158_222.jpg,FAKE
74_256.jpg,REAL
82_141.jpg,REAL
64_496.jpg,REAL
100_320.jpg,REAL
43_150.jpg,REAL
68_4.jpg,REAL
73_856.jpg,REAL
143_26.jpg,FAKE
69_30.jpg,REAL
61_204.jpg,REAL
166_49.jpg,FAKE
145_1390.jpg,FAKE
74_204.jpg,REAL
93_1100.jpg,REAL
135_960.jpg,FAKE
153_36.jpg,FAKE
170_1105.jpg,FAKE
132_123.jpg,FAKE
94_486.jpg,REAL
81_242.jpg,REAL
51_72.jpg,REAL
39_300.jpg,REAL
40_390.jpg,REAL
132_138.jpg,FAKE
73_604.jpg,REAL
130_65.jpg,FAKE
42_24.jpg,REAL
154_90.jpg,FAKE
40_192.jpg,REAL
133_363.jpg,FAKE
66_105.jpg,REAL
148_104.jpg,FAKE
72_326.jpg,REAL
86_50.jpg,REAL
76_246.jpg,REAL
55_168.jpg,REAL
43_78.jpg,REAL
123_124.jpg,FAKE
131_172.jpg,FAKE
131_188.jpg,FAKE
79_183.jpg,REAL
98_94.jpg,REAL
115_714.jpg,FAKE
122_21.jpg,FAKE
53_36.jpg,REAL
61_1266.jpg,REAL
62_498.jpg,REAL
124_14.jpg,FAKE
115_612.jpg,FAKE
68_628.jpg,REAL
38_510.jpg,REAL
41_60.jpg,REAL
35_42.jpg,REAL
159_207.jpg,FAKE
124_224.jpg,FAKE
41_12.jpg,REAL
85_408.jpg,REAL
101_12.jpg,REAL
129_102.jpg,FAKE
147_60.jpg,FAKE
148_116.jpg,FAKE
153_18.jpg,FAKE
56_60.jpg,REAL
79_96.jpg,REAL
71_512.jpg,REAL
159_126.jpg,FAKE
46_396.jpg,REAL
65_254.jpg,REAL
43_234.jpg,REAL
86_106.jpg,REAL
63_30.jpg,REAL
159_33.jpg,FAKE
156_1309.jpg,FAKE
134_175.jpg,FAKE
142_340.jpg,FAKE
114_438.jpg,FAKE
85_2.jpg,REAL
89_1125.jpg,REAL
79_54.jpg,REAL
149_3.jpg,FAKE
37_378.jpg,REAL
164_146.jpg,FAKE
166_10.jpg,FAKE
124_96.jpg,FAKE
62_534.jpg,REAL
91_152.jpg,REAL
145_220.jpg,FAKE
63_42.jpg,REAL
60_324.jpg,REAL
63_555.jpg,REAL
95_288.jpg,REAL
131_508.jpg,FAKE
71_370.jpg,REAL
96_76.jpg,REAL
63_483.jpg,REAL
67_465.jpg,REAL
149_99.jpg,FAKE
72_52.jpg,REAL
89_1060.jpg,REAL
73_132.jpg,REAL
118_156.jpg,FAKE
125_110.jpg,FAKE
116_928.jpg,FAKE
73_596.jpg,REAL
80_150.jpg,REAL
179_78.jpg,FAKE
86_252.jpg,REAL
85_398.jpg,REAL
85_392.jpg,REAL
70_63.jpg,REAL
99_368.jpg,REAL
127_268.jpg,FAKE
87_900.jpg,REAL
46_294.jpg,REAL
152_424.jpg,FAKE
51_384.jpg,REAL
141_730.jpg,FAKE
48_420.jpg,REAL
128_2380.jpg,FAKE
100_808.jpg,REAL
175_216.jpg,FAKE
93_580.jpg,REAL
71_502.jpg,REAL
98_33.jpg,REAL
167_360.jpg,FAKE
81_292.jpg,REAL
80_390.jpg,REAL
165_60.jpg,FAKE
83_366.jpg,REAL
102_110.jpg,REAL
142_460.jpg,FAKE
124_188.jpg,FAKE
92_1332.jpg,REAL
154_6.jpg,FAKE
160_762.jpg,FAKE
90_1375.jpg,REAL
63_372.jpg,REAL
175_114.jpg,FAKE
88_268.jpg,REAL
158_63.jpg,FAKE
68_148.jpg,REAL
43_42.jpg,REAL
83_213.jpg,REAL
47_42.jpg,REAL
63_198.jpg,REAL
160_720.jpg,FAKE
87_68.jpg,REAL
153_7.jpg,FAKE
50_198.jpg,REAL
92_228.jpg,REAL
142_204.jpg,FAKE
54_402.jpg,REAL
115_108.jpg,FAKE
126_590.jpg,FAKE
125_72.jpg,FAKE
123_6.jpg,FAKE
46_366.jpg,REAL
117_300.jpg,FAKE
93_1300.jpg,REAL
120_420.jpg,FAKE
101_208.jpg,REAL
50_96.jpg,REAL
150_1729.jpg,FAKE
152_488.jpg,FAKE
161_288.jpg,FAKE
74_404.jpg,REAL
133_192.jpg,FAKE
79_453.jpg,REAL
58_126.jpg,REAL
125_90.jpg,FAKE
116_328.jpg,FAKE
89_670.jpg,REAL
70_450.jpg,REAL
80_266.jpg,REAL
60_762.jpg,REAL
102_2.jpg,REAL
146_648.jpg,FAKE
170_949.jpg,FAKE
71_516.jpg,REAL
86_360.jpg,REAL
171_767.jpg,FAKE
160_354.jpg,FAKE
143_59.jpg,FAKE
167_136.jpg,FAKE
116_888.jpg,FAKE
54_186.jpg,REAL
64_148.jpg,REAL
156_165.jpg,FAKE
88_138.jpg,REAL
150_507.jpg,FAKE
157_1098.jpg,FAKE
46_408.jpg,REAL
142_304.jpg,FAKE
82_57.jpg,REAL
126_210.jpg,FAKE
91_568.jpg,REAL
100_68.jpg,REAL
155_235.jpg,FAKE
72_92.jpg,REAL
75_609.jpg,REAL
122_26.jpg,FAKE
93_140.jpg,REAL
65_198.jpg,REAL
44_36.jpg,REAL
92_150.jpg,REAL
63_552.jpg,REAL
65_170.jpg,REAL
46_6.jpg,REAL
151_833.jpg,FAKE
162_184.jpg,FAKE
71_214.jpg,REAL
71_262.jpg,REAL
68_956.jpg,REAL
164_74.jpg,FAKE
125_31.jpg,FAKE
40_354.jpg,REAL
40_30.jpg,REAL
72_178.jpg,REAL
164_154.jpg,FAKE
70_342.jpg,REAL
117_240.jpg,FAKE
68_976.jpg,REAL
149_120.jpg,FAKE
43_222.jpg,REAL
97_156.jpg,REAL
84_9.jpg,REAL
97_177.jpg,REAL
159_15.jpg,FAKE
65_32.jpg,REAL
72_290.jpg,REAL
157_684.jpg,FAKE
170_1274.jpg,FAKE
100_920.jpg,REAL
36_372.jpg,REAL
160_162.jpg,FAKE
68_716.jpg,REAL
64_8.jpg,REAL
69_268.jpg,REAL
156_1078.jpg,FAKE
155_200.jpg,FAKE
86_348.jpg,REAL
72_292.jpg,REAL
48_510.jpg,REAL
127_196.jpg,FAKE
165_360.jpg,FAKE
173_9.jpg,FAKE
87_936.jpg,REAL
94_627.jpg,REAL
160_558.jpg,FAKE
122_22.jpg,FAKE
69_282.jpg,REAL
48_390.jpg,REAL
74_92.jpg,REAL
56_114.jpg,REAL
169_280.jpg,FAKE
77_63.jpg,REAL
175_198.jpg,FAKE
71_196.jpg,REAL
155_250.jpg,FAKE
64_224.jpg,REAL
127_344.jpg,FAKE
142_124.jpg,FAKE
101_40.jpg,REAL
36_396.jpg,REAL
96_310.jpg,REAL
63_567.jpg,REAL
68_128.jpg,REAL
87_664.jpg,REAL
131_48.jpg,FAKE
77_570.jpg,REAL
43_12.jpg,REAL
52_66.jpg,REAL
51_390.jpg,REAL
39_348.jpg,REAL
173_84.jpg,FAKE
45_300.jpg,REAL
89_1080.jpg,REAL
60_726.jpg,REAL
115_768.jpg,FAKE
134_370.jpg,FAKE
142_440.jpg,FAKE
71_188.jpg,REAL
63_462.jpg,REAL
93_535.jpg,REAL
88_66.jpg,REAL
151_966.jpg,FAKE
68_504.jpg,REAL
76_507.jpg,REAL
144_190.jpg,FAKE
80_482.jpg,REAL
157_117.jpg,FAKE
66_624.jpg,REAL
120_90.jpg,FAKE
35_90.jpg,REAL
97_273.jpg,REAL
83_450.jpg,REAL
34_30.jpg,REAL
63_414.jpg,REAL
53_72.jpg,REAL
35_18.jpg,REAL
142_236.jpg,FAKE
161_220.jpg,FAKE
120_390.jpg,FAKE
50_90.jpg,REAL
168_460.jpg,FAKE
